Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
2486,532351060,20,1,70.0,9100,1,0,4,1,1,2,1,12,5,1,1,1,5,4,1962,1962,1,1,3,3,3,51.0,3,3,1,3,3,1,6,36.0,1,0.0,952.0,988.0,1,5,1,1,988,0,0,988,1.0,0.0,1,0,3,1,3,6,1,0,0,4,1977.0,1,2.0,624.0,3,3,2,0,0,0,0,0,0,0,0,0,0,7,2006,1,1,129500
2487,532351090,90,4,70.0,9100,1,0,4,1,1,2,1,12,5,1,4,1,5,5,1963,1963,2,1,5,6,3,336.0,3,3,1,3,3,1,2,1332.0,1,0.0,396.0,1728.0,1,3,1,1,1728,0,0,1728,1.0,0.0,2,0,6,2,3,10,1,0,0,4,1963.0,1,2.0,504.0,3,3,2,0,0,0,0,0,0,0,0,0,0,11,2006,4,4,125000
2488,532351150,90,4,68.0,8927,1,0,4,1,1,2,1,12,5,1,4,3,6,6,1977,1977,2,1,2,2,0,0.0,3,4,1,0,0,0,0,0.0,0,0.0,0.0,0.0,1,3,1,1,1286,368,0,1654,0.0,0.0,2,0,4,2,3,10,1,0,0,1,1977.0,2,2.0,528.0,3,3,2,0,0,0,0,0,0,0,0,0,0,8,2006,1,1,119500
2489,532353030,20,1,68.0,9240,1,0,1,1,1,2,1,12,1,1,1,1,5,6,1962,2002,1,1,5,6,0,0.0,3,3,1,3,3,1,1,612.0,1,0.0,252.0,864.0,1,4,1,1,1211,0,0,1211,0.0,0.0,1,0,2,1,3,6,3,1,3,4,1972.0,1,2.0,576.0,3,3,2,161,0,0,0,0,0,0,2,0,0,3,2006,1,1,144000
2490,532353180,80,1,88.0,8471,1,0,1,1,1,1,1,12,1,1,1,5,6,7,1977,1995,2,1,5,1,3,46.0,3,3,1,4,4,3,3,506.0,1,0.0,0.0,506.0,1,3,1,1,1212,0,0,1212,1.0,0.0,1,0,3,1,3,6,1,1,3,1,1978.0,1,2.0,492.0,3,3,2,292,12,0,0,0,0,0,4,0,0,7,2006,1,1,151000
2491,532376080,20,1,68.0,9308,1,0,1,1,1,3,1,12,4,1,1,1,5,5,1965,1965,2,1,5,6,0,0.0,3,3,1,3,3,1,2,554.0,1,0.0,430.0,984.0,1,3,1,1,984,0,0,984,0.0,0.0,1,0,3,1,3,5,1,0,0,1,1965.0,1,1.0,310.0,3,3,2,0,0,0,0,0,0,0,2,0,0,7,2006,1,1,126000
2492,532376180,20,1,65.0,8450,1,0,4,1,1,2,1,12,5,1,1,1,5,6,1968,1968,2,1,6,1,3,90.0,3,3,1,3,3,1,1,162.0,4,270.0,450.0,882.0,1,3,1,1,909,0,0,909,0.0,0.0,1,0,3,1,3,5,1,0,0,1,1968.0,1,1.0,294.0,3,3,2,0,155,0,0,0,0,0,2,0,0,11,2006,3,1,116000
2493,532376250,20,1,68.0,8638,1,0,1,1,1,2,1,12,5,1,1,1,5,6,1963,1963,2,1,5,6,0,0.0,3,3,2,3,3,1,3,181.0,1,0.0,744.0,925.0,1,4,1,1,925,0,0,925,1.0,0.0,1,0,2,1,3,5,1,0,0,4,1990.0,1,2.0,484.0,3,3,2,203,74,0,0,0,0,0,0,0,0,10,2006,1,1,133500
2494,532378050,20,1,68.0,13052,1,0,1,1,1,3,1,12,1,1,1,1,5,6,1965,1965,2,1,5,6,0,0.0,3,3,1,3,3,1,2,712.0,1,0.0,312.0,1024.0,1,3,1,1,1024,0,0,1024,0.0,0.0,1,1,3,1,3,5,1,0,0,1,1965.0,1,1.0,308.0,3,3,2,0,0,0,0,0,0,0,2,0,0,1,2006,1,1,120875
2495,532378070,20,1,68.0,13526,1,0,1,1,1,3,1,12,1,1,1,1,5,6,1965,1965,1,1,5,1,3,114.0,3,3,1,3,3,1,1,560.0,2,375.0,0.0,935.0,1,3,1,1,935,0,0,935,1.0,0.0,1,0,3,1,3,5,1,0,0,1,1965.0,1,1.0,288.0,3,3,2,180,0,0,0,0,0,0,2,0,0,11,2006,1,1,137000
2496,532378130,20,1,68.0,8020,1,0,1,1,1,2,1,12,1,1,1,1,5,6,1964,1964,2,1,5,6,0,0.0,3,3,1,3,3,1,3,644.0,1,0.0,268.0,912.0,1,3,0,1,912,0,0,912,0.0,0.0,1,0,3,1,3,6,1,0,0,0,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,4,0,0,4,2006,1,1,124000
2497,532378160,20,1,65.0,6993,1,0,4,1,1,2,1,12,2,1,1,1,5,7,1961,1994,2,1,5,1,0,0.0,3,3,1,3,3,1,1,465.0,1,0.0,447.0,912.0,1,3,1,1,1236,0,0,1236,0.0,0.0,1,0,3,1,3,6,1,1,3,1,1961.0,1,1.0,288.0,3,3,2,0,0,0,0,0,0,0,0,0,0,6,2006,1,1,135000
2498,532378220,20,1,68.0,8789,1,0,1,1,1,2,1,12,1,1,1,1,5,6,1967,1967,2,1,2,2,0,0.0,3,3,1,3,3,2,2,659.0,1,0.0,253.0,912.0,1,3,1,1,941,0,0,941,0.0,0.0,1,0,3,1,3,6,1,1,1,1,1967.0,1,1.0,288.0,3,3,2,64,0,0,0,0,0,0,0,0,0,6,2006,1,1,129200
2499,532476050,80,1,100.0,14330,1,0,1,4,1,1,1,26,1,1,1,5,7,4,1974,1974,2,1,9,3,3,145.0,4,2,1,4,3,4,3,1023.0,3,497.0,228.0,1748.0,1,4,1,1,2151,495,0,2646,1.0,2.0,2,0,3,1,4,9,2,4,3,1,1974.0,2,2.0,550.0,3,3,2,641,100,0,0,0,800,4,3,0,0,1,2006,1,1,260000
2500,533110130,60,1,121.0,16059,1,0,4,1,1,1,1,10,1,1,1,2,8,5,1991,1992,1,1,5,6,3,284.0,4,3,1,4,3,1,5,0.0,1,0.0,1288.0,1288.0,1,5,1,1,1301,1116,0,2417,0.0,0.0,2,1,4,1,4,9,1,1,3,1,1991.0,1,2.0,462.0,3,3,2,127,82,0,0,0,0,0,0,0,0,4,2006,1,1,260000
2501,533125120,60,1,105.0,11025,1,0,4,2,1,2,2,10,1,1,1,2,8,5,1992,1993,2,1,5,9,3,692.0,4,3,2,5,3,4,4,1118.0,1,0.0,216.0,1334.0,1,5,1,1,1520,1306,0,2826,1.0,0.0,2,1,3,1,4,9,1,3,3,1,1992.0,2,3.0,888.0,3,3,2,177,208,186,0,0,0,0,0,0,0,10,2006,1,1,334000
2502,533127080,60,1,68.0,14541,1,0,1,1,1,1,1,10,1,1,1,2,8,7,1993,1993,2,1,7,8,0,0.0,4,4,2,4,4,1,4,1012.0,1,0.0,326.0,1338.0,1,5,1,1,1352,1168,0,2520,1.0,0.0,2,1,5,1,4,10,1,1,3,1,1993.0,2,3.0,796.0,3,3,2,209,55,0,0,0,0,0,0,0,0,11,2006,1,4,310000
2503,533128030,60,1,68.0,13346,1,0,1,1,1,3,1,10,1,1,1,2,7,5,1992,2000,2,1,5,6,0,0.0,4,3,2,4,3,1,4,728.0,1,0.0,367.0,1095.0,1,5,1,1,1166,1129,0,2295,1.0,0.0,2,1,4,1,4,9,1,1,3,1,1992.0,2,2.0,590.0,3,3,2,0,40,0,0,0,0,0,0,0,0,7,2006,1,1,268000
2504,533128090,20,1,89.0,12461,1,0,4,1,1,1,1,10,1,1,1,1,8,5,1994,1995,2,1,16,9,0,0.0,4,3,2,4,3,1,4,1456.0,1,0.0,168.0,1624.0,1,5,1,1,1624,0,0,1624,1.0,0.0,2,0,2,1,4,5,1,1,2,1,1994.0,2,3.0,757.0,3,3,2,0,114,192,0,0,0,0,3,0,0,7,2006,1,1,262000
2505,533206040,120,3,34.0,3628,1,2,4,1,1,2,1,5,1,1,2,1,7,5,2004,2004,2,1,7,8,0,0.0,4,3,2,4,3,1,5,0.0,1,0.0,1143.0,1143.0,1,5,1,1,1143,0,0,1143,0.0,0.0,1,1,1,1,4,5,1,1,4,1,2004.0,2,2.0,588.0,3,3,2,0,191,0,0,0,0,0,0,0,0,5,2006,1,1,176400
2506,533208050,120,3,37.0,3316,1,2,1,1,1,2,1,5,1,1,2,1,8,5,2005,2005,2,1,7,8,0,0.0,4,3,2,4,3,1,4,1039.0,1,0.0,208.0,1247.0,1,5,1,1,1247,0,0,1247,1.0,0.0,1,1,1,1,4,4,1,1,4,1,2005.0,3,2.0,550.0,3,3,2,0,84,0,0,0,0,0,0,0,0,4,2006,1,1,197000
2507,533212100,160,3,30.0,3180,1,2,4,1,1,2,1,5,1,1,2,2,7,5,2005,2005,2,1,7,8,0,0.0,3,3,2,4,3,1,5,0.0,1,0.0,600.0,600.0,1,5,1,1,520,600,80,1200,0.0,0.0,2,1,2,1,4,4,1,0,0,4,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,0,0,0,6,2006,1,1,151000
2508,533212110,160,3,24.0,2544,1,2,4,1,1,2,1,5,1,1,3,2,7,5,2005,2005,2,1,7,8,0,0.0,4,3,2,4,3,1,5,0.0,1,0.0,600.0,600.0,1,5,1,1,520,623,80,1223,0.0,0.0,2,1,2,1,4,4,1,0,0,4,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,0,0,0,7,2006,1,1,147400
2509,533212120,160,3,24.0,2544,1,2,4,1,1,2,1,5,1,1,3,2,7,5,2005,2005,2,1,7,8,0,0.0,4,3,2,4,3,1,5,0.0,1,0.0,600.0,600.0,1,5,1,1,520,623,80,1223,0.0,0.0,2,1,2,1,4,4,1,0,0,4,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,0,0,0,7,2006,1,1,149900
2510,533212130,160,3,30.0,3180,1,2,4,1,1,2,1,5,1,1,2,2,7,5,2005,2005,2,1,7,8,0,0.0,4,3,2,4,3,1,5,0.0,1,0.0,600.0,600.0,1,5,1,1,520,600,80,1200,0.0,0.0,2,1,2,1,4,4,1,0,0,4,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,0,0,0,4,2006,1,4,144152
2511,533221080,160,3,68.0,2998,1,0,4,1,1,2,1,5,1,1,2,2,6,5,2000,2000,2,1,7,8,3,513.0,4,3,2,4,3,1,4,353.0,1,0.0,403.0,756.0,1,5,1,1,768,756,0,1524,0.0,0.0,2,1,2,1,4,4,1,0,0,4,2000.0,1,2.0,440.0,3,3,2,0,32,0,0,0,0,0,0,0,0,6,2006,1,1,166000
2512,533223010,160,3,35.0,3735,1,0,4,1,1,5,1,5,1,1,2,2,7,5,1999,1999,1,1,7,8,3,218.0,4,3,2,4,3,1,4,450.0,1,0.0,241.0,691.0,1,5,1,1,713,739,0,1452,1.0,0.0,2,1,3,1,4,6,1,0,0,4,1999.0,1,2.0,506.0,3,3,2,0,34,0,0,0,0,0,0,0,0,3,2006,1,1,183900
2513,533223080,160,3,68.0,2651,1,0,4,1,1,4,1,5,1,1,3,2,7,5,2000,2000,2,1,7,8,0,0.0,4,3,2,4,3,1,4,641.0,1,0.0,32.0,673.0,1,5,1,1,673,709,0,1382,1.0,0.0,2,1,3,1,4,6,1,0,0,4,2000.0,1,2.0,490.0,3,3,2,153,50,0,0,0,0,0,0,0,0,4,2006,1,1,165000
2514,533223110,160,3,68.0,4447,1,0,1,1,1,4,1,5,1,1,2,2,7,5,2003,2003,2,1,2,2,0,0.0,4,3,2,4,3,1,5,0.0,1,0.0,530.0,530.0,1,5,1,1,530,550,0,1080,0.0,0.0,2,1,2,1,4,4,1,0,0,1,2003.0,2,2.0,496.0,3,3,2,0,50,0,0,0,0,0,0,0,0,7,2006,1,1,139000
2515,533241010,60,3,114.0,8314,1,2,1,1,1,1,1,5,1,1,1,2,7,5,1997,1998,1,1,3,3,0,0.0,4,3,2,4,3,1,5,0.0,1,0.0,569.0,569.0,1,5,1,1,854,840,0,1694,0.0,0.0,2,1,3,1,4,6,1,1,3,2,1997.0,1,1.0,434.0,3,3,2,0,382,0,0,110,0,0,3,0,0,11,2006,1,1,200000
2516,533242030,20,3,60.0,7180,1,2,1,1,1,2,1,5,1,1,1,1,8,5,2001,2002,2,1,4,5,0,0.0,4,3,2,4,3,1,5,0.0,1,0.0,1568.0,1568.0,1,5,1,1,1568,0,0,1568,0.0,0.0,2,0,3,1,4,6,1,1,3,1,2001.0,2,2.0,564.0,3,3,2,0,266,0,0,0,0,0,0,0,0,9,2006,1,1,221000
2517,533250130,120,1,30.0,9549,1,0,1,1,1,3,1,26,1,1,2,1,8,5,1995,1996,1,1,1,4,0,0.0,4,4,2,4,4,3,6,437.0,6,1057.0,0.0,1494.0,1,5,1,1,1494,0,0,1494,1.0,0.0,1,1,2,1,5,6,1,1,4,1,1995.0,3,2.0,481.0,3,3,2,0,30,0,0,216,0,0,0,0,0,4,2006,1,1,270000
2518,533252020,20,1,68.0,11250,1,0,1,1,1,2,1,26,1,1,1,1,6,6,1977,1977,2,1,6,1,0,0.0,4,3,1,4,3,1,3,767.0,1,0.0,441.0,1208.0,1,3,1,1,1208,0,0,1208,1.0,0.0,1,1,3,1,3,6,1,1,3,1,1977.0,2,2.0,546.0,3,3,2,198,42,0,0,0,0,0,0,0,0,6,2006,1,1,165000
2519,533253030,120,1,68.0,3760,1,0,1,1,1,3,1,13,1,1,3,1,8,5,1980,1980,2,1,3,3,0,0.0,4,3,1,4,3,4,4,1009.0,2,182.0,44.0,1235.0,1,4,1,1,1235,0,0,1235,1.0,0.0,1,0,1,1,3,4,1,3,3,1,1980.0,3,2.0,484.0,3,3,2,133,78,0,0,0,0,0,0,0,0,5,2006,1,1,214000
2520,533253050,120,1,36.0,3640,1,0,1,1,1,3,1,13,1,1,3,1,8,5,1980,1980,2,1,3,3,0,0.0,4,3,1,4,3,4,4,860.0,1,0.0,176.0,1036.0,1,3,1,1,1036,0,0,1036,1.0,0.0,1,0,1,1,4,4,1,1,3,4,1980.0,3,2.0,484.0,3,3,2,133,108,0,0,0,0,0,0,0,0,9,2006,1,1,188000
2521,533253090,120,1,40.0,3874,1,0,1,1,1,2,1,13,1,1,2,1,8,5,1980,1980,2,1,3,3,0,0.0,4,3,1,4,3,4,4,807.0,1,0.0,419.0,1226.0,1,3,1,1,1226,0,0,1226,1.0,0.0,1,0,1,1,4,4,1,1,2,1,1980.0,3,2.0,484.0,3,3,2,133,78,0,0,0,0,0,0,0,0,7,2006,1,1,190000
2522,533253160,120,1,40.0,3876,1,0,1,1,1,2,1,13,1,1,3,1,8,5,1978,1978,2,1,3,1,0,0.0,4,3,1,4,3,4,4,652.0,4,526.0,48.0,1226.0,1,3,1,1,1226,0,0,1226,1.0,0.0,1,0,1,1,4,4,1,1,3,1,1978.0,3,2.0,484.0,3,3,2,133,60,0,0,0,0,0,0,0,0,7,2006,1,1,170000
2523,533350050,20,1,68.0,50271,1,0,1,4,1,2,1,26,1,1,1,1,9,5,1981,1987,2,4,9,7,0,0.0,4,3,1,5,3,4,4,1810.0,1,0.0,32.0,1842.0,1,4,1,1,1842,0,0,1842,2.0,0.0,0,1,0,1,4,5,1,1,4,1,1981.0,3,3.0,894.0,3,3,2,857,72,0,0,0,0,0,0,0,0,11,2006,1,1,385000
2524,534125210,190,1,79.0,13110,1,0,1,1,1,1,1,4,8,2,5,1,5,6,1972,1972,2,1,6,1,3,144.0,3,3,1,4,3,1,4,962.0,1,0.0,191.0,1153.0,1,5,1,1,1193,0,0,1193,1.0,0.0,2,0,2,1,3,6,1,0,0,1,1972.0,3,2.0,501.0,3,3,2,140,153,0,0,0,0,0,2,0,0,7,2006,1,1,146500
2525,534126060,80,1,102.0,10192,1,0,1,1,1,2,1,4,1,1,1,5,7,6,1968,1992,2,1,7,8,3,143.0,3,3,1,3,3,1,5,0.0,1,0.0,570.0,570.0,1,4,1,1,1222,698,0,1920,0.0,0.0,3,0,4,1,4,8,1,1,3,1,1968.0,2,2.0,487.0,3,3,2,0,98,0,0,0,0,0,3,0,0,9,2006,1,1,170000
2526,534127190,20,1,68.0,20781,1,0,2,1,1,3,1,4,3,1,1,1,7,7,1968,2003,1,1,1,6,0,0.0,3,3,1,3,3,1,1,297.0,4,68.0,1203.0,1568.0,1,3,1,1,2156,0,0,2156,0.0,0.0,2,0,3,1,3,9,1,1,4,1,1968.0,2,2.0,508.0,4,3,2,0,80,0,290,0,0,0,0,0,0,6,2006,1,1,262500
2527,534127270,60,1,90.0,11700,1,0,4,1,1,1,1,4,1,1,1,2,6,6,1968,1968,2,1,5,6,3,420.0,3,3,1,3,3,1,3,404.0,1,0.0,304.0,708.0,1,4,1,1,708,708,0,1416,0.0,0.0,2,1,3,1,3,7,1,1,3,1,1968.0,2,2.0,776.0,3,3,2,0,169,0,0,119,0,0,0,0,0,5,2006,1,1,179900
2528,534128210,60,1,68.0,11029,1,0,1,1,1,1,1,4,7,1,1,2,6,7,1968,1984,2,1,5,6,3,220.0,3,3,1,3,3,2,1,619.0,1,0.0,435.0,1054.0,1,3,1,1,1512,1142,0,2654,1.0,0.0,2,1,4,1,4,9,1,1,4,1,1968.0,1,2.0,619.0,3,3,2,0,65,0,0,222,0,0,0,0,0,8,2006,1,1,250000
2529,534129230,60,1,80.0,10400,1,0,4,1,1,2,1,4,1,1,1,2,6,5,1972,1972,2,1,2,2,0,288.0,3,3,1,3,3,1,2,247.0,1,0.0,485.0,732.0,1,4,1,1,1012,778,0,1790,1.0,0.0,1,2,4,1,3,8,4,1,3,1,1972.0,2,2.0,484.0,3,3,2,148,0,0,0,147,0,0,0,0,0,11,2006,1,1,165150
2530,534175100,20,1,78.0,10140,1,0,4,1,1,2,1,4,8,1,1,1,7,6,1967,1967,1,1,5,6,3,264.0,3,3,1,3,3,1,1,553.0,2,68.0,713.0,1334.0,1,4,1,1,1334,0,0,1334,1.0,0.0,2,0,3,1,3,7,1,0,0,1,1967.0,2,2.0,477.0,3,3,2,0,20,35,0,264,0,0,0,0,0,4,2006,1,1,164500
2531,534176250,20,1,80.0,9600,1,0,4,1,1,2,1,4,1,1,1,1,7,5,1969,1969,1,1,5,6,3,168.0,3,3,1,3,3,1,5,0.0,1,0.0,1164.0,1164.0,1,3,1,1,1164,0,0,1164,0.0,0.0,1,1,3,1,3,6,1,0,0,1,1969.0,1,2.0,528.0,3,3,2,0,0,0,0,0,0,0,0,0,0,7,2006,3,1,140000
2532,534201130,80,1,75.0,9750,1,0,4,1,1,2,1,1,1,1,1,5,5,5,1967,1967,2,1,2,2,0,0.0,3,3,2,3,3,3,3,400.0,4,480.0,100.0,980.0,1,4,1,1,980,0,0,980,0.0,0.0,2,0,3,1,3,6,1,0,0,1,1967.0,3,1.0,384.0,3,3,2,68,0,0,0,0,0,0,0,0,0,10,2006,1,1,135500
2533,534201230,20,1,80.0,9600,1,0,4,1,1,1,1,1,2,1,1,1,5,5,1968,1968,2,1,7,8,0,0.0,3,3,1,3,3,1,3,758.0,1,0.0,293.0,1051.0,1,4,1,1,1051,0,0,1051,1.0,0.0,1,0,3,1,3,6,1,0,0,1,1968.0,2,2.0,504.0,3,3,2,0,0,0,0,0,0,0,0,0,0,7,2006,1,1,142000
2534,534201250,60,1,72.0,8640,1,0,4,1,1,2,1,1,2,1,1,2,5,5,1968,1968,2,1,5,6,3,300.0,3,3,1,4,2,2,3,361.0,4,483.0,56.0,900.0,1,5,1,1,884,886,0,1770,1.0,0.0,1,1,4,1,3,7,1,0,0,1,1968.0,2,2.0,530.0,3,3,2,0,60,0,0,270,0,0,0,3,455,6,2006,1,1,155000
2535,534201260,20,1,78.0,9360,1,0,4,1,1,2,1,1,2,1,1,1,6,7,1968,2004,1,1,5,6,3,203.0,3,3,1,3,3,3,3,760.0,1,0.0,216.0,976.0,1,3,1,1,976,0,0,976,1.0,0.0,1,0,2,1,4,4,1,1,2,1,1968.0,2,2.0,504.0,3,3,2,94,0,0,0,0,0,0,0,0,0,8,2006,1,4,157500
2536,534201280,20,1,70.0,8400,1,0,4,1,1,2,1,1,2,1,1,1,5,5,1968,1968,1,1,5,6,3,168.0,3,3,1,3,3,3,1,1016.0,1,0.0,36.0,1052.0,1,4,1,1,1052,0,0,1052,1.0,0.0,1,1,3,1,3,5,1,0,0,1,1968.0,2,1.0,288.0,3,3,2,356,0,0,0,0,0,0,4,0,0,11,2006,1,1,138500
2537,534201300,85,1,70.0,8400,1,0,4,1,1,2,1,1,2,1,1,4,5,6,1968,1968,2,1,5,6,0,0.0,3,3,1,4,3,4,4,744.0,1,0.0,89.0,833.0,1,4,1,1,898,0,0,898,1.0,0.0,1,0,3,1,3,6,1,0,0,1,1968.0,2,1.0,326.0,3,3,2,143,0,0,0,0,0,0,0,0,0,8,2006,1,1,140000
2538,534202020,20,1,68.0,9759,1,0,1,1,1,2,1,1,1,1,1,1,5,5,1966,1966,2,1,6,1,0,0.0,3,3,1,3,3,1,1,799.0,1,0.0,252.0,1051.0,1,3,1,1,1051,0,0,1051,1.0,0.0,1,0,3,1,3,6,1,0,0,1,1966.0,2,1.0,264.0,3,3,2,182,88,0,0,0,0,0,0,0,0,3,2006,1,1,124400
2539,534202180,80,1,80.0,9600,1,0,4,1,1,2,1,1,1,1,1,5,5,7,1967,1967,2,1,7,8,3,140.0,3,3,2,3,3,3,3,602.0,4,402.0,137.0,1141.0,1,4,1,1,1141,0,0,1141,1.0,0.0,1,0,3,1,3,6,1,0,0,1,1967.0,1,1.0,568.0,3,3,2,0,78,0,0,0,0,0,0,0,0,7,2006,1,1,158000
2540,534226060,20,1,71.0,9230,1,0,4,1,1,1,1,1,2,1,1,1,5,8,1965,1998,1,1,7,8,3,166.0,3,3,1,3,3,2,4,661.0,1,0.0,203.0,864.0,1,4,1,1,1200,0,0,1200,1.0,0.0,1,1,1,1,4,6,1,0,0,4,1977.0,1,2.0,884.0,3,3,2,0,64,0,0,0,0,0,2,0,0,10,2006,1,1,146000
2541,534250300,60,1,68.0,14803,1,0,1,1,1,3,1,4,1,1,1,2,6,5,1971,1971,2,1,5,6,3,252.0,3,3,1,3,3,1,2,416.0,1,0.0,409.0,825.0,1,4,1,1,1097,896,0,1993,0.0,0.0,2,1,4,1,3,8,1,1,4,1,1971.0,2,2.0,495.0,3,3,2,0,66,0,0,0,0,0,4,0,0,6,2006,1,1,190000
2542,534275010,20,1,68.0,10659,1,0,1,1,1,2,1,1,1,1,1,1,5,6,1961,1961,1,1,3,3,0,0.0,3,3,1,3,3,1,2,915.0,1,0.0,135.0,1050.0,1,3,1,1,1050,0,0,1050,1.0,0.0,1,0,3,1,3,6,1,0,0,1,1961.0,1,1.0,368.0,3,3,2,0,319,0,0,0,0,0,0,0,0,1,2006,3,1,136500
2543,534276010,20,1,70.0,9100,1,0,4,1,1,1,1,1,2,1,1,1,5,5,1958,1958,2,1,2,2,0,0.0,3,3,1,3,3,1,1,521.0,2,174.0,169.0,864.0,1,3,1,1,864,0,0,864,1.0,0.0,1,0,3,1,3,5,1,0,0,4,1964.0,1,2.0,624.0,3,3,2,0,0,0,0,0,0,0,0,0,0,7,2006,1,1,129900
2544,534276230,90,1,70.0,8393,1,0,4,1,1,1,1,1,1,1,4,1,5,5,1959,2005,2,1,7,8,3,122.0,3,3,1,3,3,1,6,528.0,1,0.0,1098.0,1626.0,1,5,1,1,1712,0,0,1712,0.0,0.0,2,0,4,2,3,8,1,0,0,1,2005.0,3,2.0,588.0,3,3,2,272,54,0,0,0,0,0,0,0,0,6,2006,1,3,145000
2545,534400120,190,1,80.0,8800,1,0,4,1,1,2,1,1,8,1,5,1,6,7,1965,2000,1,1,1,2,0,0.0,3,4,2,3,3,2,3,901.0,3,252.0,34.0,1187.0,1,5,1,1,1565,0,0,1565,1.0,0.0,2,0,3,1,4,7,3,2,3,1,1965.0,2,1.0,299.0,3,3,2,200,25,211,0,0,0,0,2,3,460,6,2006,1,4,185900
2546,534403280,20,1,80.0,8800,1,0,4,1,1,2,1,1,1,1,1,1,6,6,1964,1964,1,1,5,6,3,425.0,3,3,1,3,3,1,1,553.0,1,0.0,698.0,1251.0,1,3,1,1,1251,0,0,1251,1.0,0.0,1,0,3,1,3,6,1,2,4,1,1964.0,2,1.0,461.0,3,3,2,0,116,0,0,0,0,0,2,3,700,3,2006,1,1,160000
2547,534403400,20,1,68.0,10368,1,0,1,1,1,3,1,1,1,1,1,1,6,6,1964,1964,1,1,5,6,3,112.0,3,3,1,3,3,1,3,260.0,2,748.0,0.0,1008.0,1,5,1,1,1488,0,0,1488,1.0,0.0,1,1,3,1,3,7,1,1,4,1,1964.0,3,2.0,430.0,3,3,2,154,60,0,0,0,0,0,0,0,0,4,2006,1,1,167000
2548,534403440,60,1,85.0,9350,1,0,4,1,1,2,1,1,1,1,1,2,5,6,1964,1964,2,1,5,6,0,0.0,3,3,1,3,3,1,3,360.0,1,0.0,360.0,720.0,1,4,1,1,720,720,0,1440,0.0,0.0,1,1,4,1,3,7,1,1,1,1,1964.0,3,2.0,480.0,3,3,2,0,32,240,0,0,0,0,0,0,0,7,2006,1,1,157500
2549,534427090,190,1,75.0,10382,1,0,4,1,1,2,1,1,1,1,5,5,6,5,1958,1958,1,1,5,6,3,105.0,3,2,1,3,3,4,3,513.0,1,0.0,75.0,588.0,1,3,1,1,1095,0,0,1095,1.0,0.0,1,0,2,1,3,6,1,0,0,1,1958.0,2,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,0,0,3,2006,6,1,140000
2550,534428060,20,1,69.0,8973,1,0,4,1,1,2,1,1,1,1,1,1,5,7,1958,1991,2,1,6,1,3,85.0,3,3,1,3,3,1,2,567.0,3,28.0,413.0,1008.0,1,3,1,2,1053,0,0,1053,0.0,1.0,1,1,3,1,5,6,1,0,0,7,1998.0,2,2.0,750.0,3,3,2,0,80,0,180,0,0,0,5,0,0,7,2006,1,4,150000
2551,534429130,20,1,80.0,10800,1,0,4,1,1,2,1,1,1,1,1,1,5,7,1960,1960,1,1,3,3,3,88.0,3,3,1,3,3,1,3,632.0,1,0.0,616.0,1248.0,1,5,1,1,1248,0,0,1248,1.0,0.0,1,0,3,1,3,6,1,0,0,1,1960.0,1,1.0,286.0,3,3,2,0,0,0,0,0,0,0,2,0,0,5,2006,1,1,151500
2552,534430050,30,1,60.0,8550,1,0,4,1,1,2,1,1,1,1,1,1,6,8,1934,1950,2,1,7,8,0,0.0,3,3,1,3,3,1,1,574.0,1,0.0,242.0,816.0,1,5,1,1,816,0,0,816,1.0,0.0,1,0,2,1,3,4,1,1,2,1,1949.0,1,1.0,240.0,3,3,2,228,0,40,0,0,0,0,2,0,0,7,2006,1,1,129800
